Date,DayOfWeek,IsHoliday,ETU_Admissions,ETU_Discharges,ETU_BedCapacity,ETU_OccupiedBeds,Weather,SpecialEvent,PublicTransportStatus,OutbreakAlert,Shift_ID
2/5/2004 0:00,Thursday,No,7,4,15,16,Sunny,,Delayed,No,Day
2/5/2004 0:00,Thursday,No,7,4,15,14,Sunny,,Delayed,No,Night
2/6/2004 0:00,Friday,No,9,6,15,18,Sunny,,Normal,No,Day
2/6/2004 0:00,Friday,No,10,6,15,18,Sunny,,Normal,No,Night
2/7/2004 0:00,Saturday,Yes,13,8,15,18,Sunny,,Normal,No,Day
2/7/2004 0:00,Saturday,Yes,13,8,15,20,Sunny,,Normal,No,Night
2/8/2004 0:00,Sunday,Yes,9,6,15,11,Cloudy,,Normal,No,Day
2/8/2004 0:00,Sunday,Yes,10,6,15,20,Cloudy,,Normal,No,Night
2/9/2004 0:00,Monday,No,9,6,15,10,Cloudy,,Normal,No,Day
2/9/2004 0:00,Monday,No,9,6,15,20,Cloudy,,Normal,No,Night
2/10/2004 0:00,Tuesday,No,9,6,15,12,Sunny,,Normal,No,Day
2/10/2004 0:00,Tuesday,No,9,6,15,19,Sunny,,Normal,No,Night
2/11/2004 0:00,Wednesday,No,8,5,15,18,Rainy,,Normal,No,Day
2/11/2004 0:00,Wednesday,No,9,5,15,18,Rainy,,Normal,No,Night
2/12/2004 0:00,Thursday,No,11,7,15,18,Sunny,,Normal,No,Day
2/12/2004 0:00,Thursday,No,12,7,15,15,Sunny,,Normal,No,Night
2/13/2004 0:00,Friday,No,15,10,15,15,Sunny,,Normal,No,Day
2/13/2004 0:00,Friday,No,15,10,15,11,Sunny,,Normal,No,Night
2/14/2004 0:00,Saturday,Yes,8,5,15,18,Cloudy,,Normal,No,Day
2/14/2004 0:00,Saturday,Yes,8,5,15,17,Cloudy,,Normal,No,Night
2/15/2004 0:00,Sunday,Yes,8,5,15,15,Rainy,,Normal,No,Day
2/15/2004 0:00,Sunday,Yes,9,5,15,20,Rainy,,Normal,No,Night
2/16/2004 0:00,Monday,No,14,9,15,20,Sunny,,Normal,No,Day
2/16/2004 0:00,Monday,No,15,9,15,16,Sunny,,Normal,No,Night
2/17/2004 0:00,Tuesday,No,8,5,15,16,Rainy,,Normal,No,Day
2/17/2004 0:00,Tuesday,No,9,5,15,16,Rainy,,Normal,No,Night
2/18/2004 0:00,Wednesday,No,10,6,15,19,Rainy,,Delayed,No,Day
2/18/2004 0:00,Wednesday,No,10,6,15,19,Rainy,,Delayed,No,Night
2/19/2004 0:00,Thursday,No,6,4,15,19,Sunny,,Normal,No,Day
2/19/2004 0:00,Thursday,No,6,4,15,20,Sunny,,Normal,No,Night
2/20/2004 0:00,Friday,No,10,7,15,19,Cloudy,,Normal,No,Day
2/20/2004 0:00,Friday,No,11,7,15,12,Cloudy,,Normal,No,Night
2/21/2004 0:00,Saturday,Yes,12,8,15,17,Sunny,,Normal,No,Day
2/21/2004 0:00,Saturday,Yes,12,8,15,20,Sunny,,Normal,No,Night
2/22/2004 0:00,Sunday,Yes,14,9,15,20,Rainy,,Delayed,No,Day
2/22/2004 0:00,Sunday,Yes,15,9,15,20,Rainy,,Delayed,No,Night
2/23/2004 0:00,Monday,No,13,8,15,16,Sunny,,Normal,No,Day
2/23/2004 0:00,Monday,No,13,8,15,20,Sunny,,Normal,No,Night
2/24/2004 0:00,Tuesday,No,10,6,15,12,Sunny,,Normal,No,Day
2/24/2004 0:00,Tuesday,No,10,6,15,18,Sunny,,Normal,No,Night
2/25/2004 0:00,Wednesday,No,9,6,15,14,Sunny,,Normal,No,Day
2/25/2004 0:00,Wednesday,No,9,6,15,20,Sunny,,Normal,No,Night
2/26/2004 0:00,Thursday,No,8,5,15,10,Sunny,,Normal,No,Day
2/26/2004 0:00,Thursday,No,9,5,15,13,Sunny,,Normal,No,Night
2/27/2004 0:00,Friday,No,9,6,15,20,Cloudy,,Normal,No,Day
2/27/2004 0:00,Friday,No,9,6,15,19,Cloudy,,Normal,No,Night
2/28/2004 0:00,Saturday,Yes,12,8,15,18,Sunny,,Normal,No,Day
2/28/2004 0:00,Saturday,Yes,12,8,15,11,Sunny,,Normal,No,Night
2/29/2004 0:00,Sunday,Yes,9,6,15,20,Sunny,,Normal,No,Day
2/29/2004 0:00,Sunday,Yes,10,6,15,10,Sunny,,Normal,No,Night
3/1/2004 0:00,Monday,No,15,10,15,19,Cloudy,,Delayed,No,Day
3/1/2004 0:00,Monday,No,15,10,15,18,Cloudy,,Delayed,No,Night
3/2/2004 0:00,Tuesday,No,9,6,15,15,Sunny,,Normal,No,Day
3/2/2004 0:00,Tuesday,No,10,6,15,16,Sunny,,Normal,No,Night
3/3/2004 0:00,Wednesday,No,8,5,15,15,Sunny,,Normal,No,Day
3/3/2004 0:00,Wednesday,No,8,5,15,14,Sunny,,Normal,No,Night
3/4/2004 0:00,Thursday,Yes,14,9,15,17,Sunny,,Normal,Yes,Day
3/4/2004 0:00,Thursday,Yes,14,9,15,19,Sunny,,Normal,Yes,Night
3/5/2004 0:00,Friday,No,10,7,15,12,Cloudy,,Normal,No,Day
3/5/2004 0:00,Friday,No,11,7,15,16,Cloudy,,Normal,No,Night
3/6/2004 0:00,Saturday,Yes,9,6,15,17,Sunny,,Normal,No,Day
3/6/2004 0:00,Saturday,Yes,10,6,15,12,Sunny,,Normal,No,Night
3/7/2004 0:00,Sunday,Yes,9,6,15,18,Sunny,,Normal,No,Day
3/7/2004 0:00,Sunday,Yes,10,6,15,20,Sunny,,Normal,No,Night
3/8/2004 0:00,Monday,Yes,10,7,15,18,Sunny,,Normal,No,Day
3/8/2004 0:00,Monday,Yes,11,7,15,17,Sunny,,Normal,No,Night
3/9/2004 0:00,Tuesday,No,9,6,15,16,Sunny,,Normal,No,Day
3/9/2004 0:00,Tuesday,No,10,6,15,17,Sunny,,Normal,No,Night
3/10/2004 0:00,Wednesday,No,8,5,15,18,Sunny,,Normal,No,Day
3/10/2004 0:00,Wednesday,No,8,5,15,17,Sunny,,Normal,No,Night
3/11/2004 0:00,Thursday,No,12,8,15,15,Cloudy,,Normal,No,Day
3/11/2004 0:00,Thursday,No,13,8,15,20,Cloudy,,Normal,No,Night
3/12/2004 0:00,Friday,No,13,8,15,17,Cloudy,,Normal,No,Day
3/12/2004 0:00,Friday,No,13,8,15,17,Cloudy,,Normal,No,Night
3/13/2004 0:00,Saturday,Yes,8,5,15,13,Rainy,,Normal,No,Day
3/13/2004 0:00,Saturday,Yes,8,5,15,17,Rainy,,Normal,No,Night
3/14/2004 0:00,Sunday,Yes,10,6,15,17,Cloudy,,Normal,No,Day
3/14/2004 0:00,Sunday,Yes,10,6,15,13,Cloudy,,Normal,No,Night
3/15/2004 0:00,Monday,No,13,9,15,19,Sunny,,Normal,No,Day
3/15/2004 0:00,Monday,No,14,9,15,19,Sunny,,Normal,No,Night
3/16/2004 0:00,Tuesday,No,8,5,15,18,Sunny,,Normal,No,Day
3/16/2004 0:00,Tuesday,No,8,5,15,20,Sunny,,Normal,No,Night
3/17/2004 0:00,Wednesday,No,6,4,15,18,Sunny,,Normal,No,Day
3/17/2004 0:00,Wednesday,No,7,4,15,13,Sunny,,Normal,No,Night
3/18/2004 0:00,Thursday,No,11,7,15,17,Sunny,,Delayed,No,Day
3/18/2004 0:00,Thursday,No,12,7,15,19,Sunny,,Delayed,No,Night
3/19/2004 0:00,Friday,No,15,10,15,11,Cloudy,,Normal,No,Day
3/19/2004 0:00,Friday,No,15,10,15,12,Cloudy,,Normal,No,Night
3/20/2004 0:00,Saturday,Yes,9,6,15,18,Sunny,,Normal,No,Day
3/20/2004 0:00,Saturday,Yes,10,6,15,20,Sunny,,Normal,No,Night
3/21/2004 0:00,Sunday,Yes,10,7,15,13,Cloudy,,Delayed,No,Day
3/21/2004 0:00,Sunday,Yes,11,7,15,20,Cloudy,,Delayed,No,Night
3/22/2004 0:00,Monday,No,12,8,15,15,Sunny,,Normal,No,Day
3/22/2004 0:00,Monday,No,13,8,15,19,Sunny,,Normal,No,Night
3/23/2004 0:00,Tuesday,No,9,6,15,16,Cloudy,,Normal,No,Day
3/23/2004 0:00,Tuesday,No,9,6,15,16,Cloudy,,Normal,No,Night
3/24/2004 0:00,Wednesday,No,9,6,15,14,Sunny,,Normal,No,Day
3/24/2004 0:00,Wednesday,No,9,6,15,17,Sunny,,Normal,No,Night
3/25/2004 0:00,Thursday,No,10,6,15,15,Sunny,,Normal,No,Day
3/25/2004 0:00,Thursday,No,10,6,15,17,Sunny,,Normal,No,Night
3/26/2004 0:00,Friday,No,12,8,15,11,Sunny,,Normal,No,Day
3/26/2004 0:00,Friday,No,12,8,15,15,Sunny,,Normal,No,Night
3/27/2004 0:00,Saturday,Yes,9,6,15,10,Cloudy,,Normal,No,Day
3/27/2004 0:00,Saturday,Yes,10,6,15,16,Cloudy,,Normal,No,Night
3/28/2004 0:00,Sunday,Yes,9,6,15,18,Sunny,,Delayed,No,Day
3/28/2004 0:00,Sunday,Yes,9,6,15,11,Sunny,,Delayed,No,Night
3/29/2004 0:00,Monday,No,10,6,15,16,Sunny,,Normal,No,Day
3/29/2004 0:00,Monday,No,10,6,15,19,Sunny,,Normal,No,Night
3/30/2004 0:00,Tuesday,No,11,7,15,20,Sunny,,Normal,No,Day
3/30/2004 0:00,Tuesday,No,11,7,15,20,Sunny,,Normal,No,Night
3/31/2004 0:00,Wednesday,No,10,7,15,17,Sunny,,Normal,No,Day
3/31/2004 0:00,Wednesday,No,11,7,15,19,Sunny,,Normal,No,Night
4/1/2004 0:00,Thursday,No,8,5,15,13,Sunny,,Normal,No,Day
4/1/2004 0:00,Thursday,No,8,5,15,20,Sunny,,Normal,No,Night
4/2/2004 0:00,Friday,No,14,9,15,19,Sunny,,Normal,No,Day
4/2/2004 0:00,Friday,No,14,9,15,14,Sunny,,Normal,No,Night
4/3/2004 0:00,Saturday,Yes,13,8,15,20,Cloudy,,Normal,No,Day
4/3/2004 0:00,Saturday,Yes,13,8,15,12,Cloudy,,Normal,No,Night
4/4/2004 0:00,Sunday,Yes,12,8,15,18,Rainy,,Normal,No,Day
4/4/2004 0:00,Sunday,Yes,13,8,15,19,Rainy,,Normal,No,Night
4/5/2004 0:00,Monday,No,15,11,15,19,Rainy,,Normal,No,Day
4/5/2004 0:00,Monday,No,15,11,15,11,Rainy,,Normal,No,Night
4/6/2004 0:00,Tuesday,Yes,8,5,15,13,Sunny,,Normal,No,Day
4/6/2004 0:00,Tuesday,Yes,8,5,15,14,Sunny,,Normal,No,Night
4/7/2004 0:00,Wednesday,No,11,7,15,19,Sunny,,Normal,No,Day
4/7/2004 0:00,Wednesday,No,12,7,15,18,Sunny,,Normal,No,Night
4/8/2004 0:00,Thursday,No,6,4,15,17,Sunny,,Normal,No,Day
4/8/2004 0:00,Thursday,No,7,4,15,10,Sunny,,Normal,No,Night
4/9/2004 0:00,Friday,No,10,6,15,17,Rainy,,Normal,No,Day
4/9/2004 0:00,Friday,No,10,6,15,17,Rainy,,Normal,No,Night
4/10/2004 0:00,Saturday,Yes,7,4,15,16,Sunny,,Normal,No,Day
4/10/2004 0:00,Saturday,Yes,7,4,15,14,Sunny,,Normal,No,Night
4/11/2004 0:00,Sunday,Yes,8,5,15,18,Sunny,,Normal,No,Day
4/11/2004 0:00,Sunday,Yes,9,5,15,16,Sunny,,Normal,No,Night
4/12/2004 0:00,Monday,No,8,5,15,19,Cloudy,,Normal,No,Day
4/12/2004 0:00,Monday,No,9,5,15,20,Cloudy,,Normal,No,Night
4/13/2004 0:00,Tuesday,Yes,9,6,15,15,Cloudy,Avurudu,Normal,No,Day
4/13/2004 0:00,Tuesday,Yes,10,6,15,15,Cloudy,Avurudu,Normal,No,Night
4/14/2004 0:00,Wednesday,Yes,9,6,15,14,Cloudy,Avurudu,Normal,No,Day
4/14/2004 0:00,Wednesday,Yes,9,6,15,18,Cloudy,Avurudu,Normal,No,Night
4/15/2004 0:00,Thursday,No,9,6,15,16,Cloudy,,Normal,No,Day
4/15/2004 0:00,Thursday,No,10,6,15,16,Cloudy,,Normal,No,Night
4/16/2004 0:00,Friday,No,13,9,15,17,Cloudy,,Normal,No,Day
4/16/2004 0:00,Friday,No,14,9,15,16,Cloudy,,Normal,No,Night
4/17/2004 0:00,Saturday,Yes,6,4,15,13,Sunny,,Normal,No,Day
4/17/2004 0:00,Saturday,Yes,6,4,15,17,Sunny,,Normal,No,Night
4/18/2004 0:00,Sunday,Yes,11,7,15,17,Sunny,,Normal,No,Day
4/18/2004 0:00,Sunday,Yes,12,7,15,16,Sunny,,Normal,No,Night
4/19/2004 0:00,Monday,No,14,9,15,11,Cloudy,,Normal,No,Day
4/19/2004 0:00,Monday,No,15,9,15,19,Cloudy,,Normal,No,Night
4/20/2004 0:00,Tuesday,No,10,7,15,10,Cloudy,,Normal,No,Day
4/20/2004 0:00,Tuesday,No,11,7,15,16,Cloudy,,Normal,No,Night
4/21/2004 0:00,Wednesday,No,10,6,15,12,Sunny,,Normal,No,Day
4/21/2004 0:00,Wednesday,No,10,6,15,15,Sunny,,Normal,No,Night
4/22/2004 0:00,Thursday,No,10,7,15,18,Sunny,,Normal,No,Day
4/22/2004 0:00,Thursday,No,11,7,15,20,Sunny,,Normal,No,Night
4/23/2004 0:00,Friday,No,13,9,15,20,Cloudy,,Normal,No,Day
4/23/2004 0:00,Friday,No,14,9,15,16,Cloudy,,Normal,No,Night
4/24/2004 0:00,Saturday,Yes,10,6,15,15,Cloudy,,Normal,No,Day
4/24/2004 0:00,Saturday,Yes,10,6,15,16,Cloudy,,Normal,No,Night
4/25/2004 0:00,Sunday,Yes,12,8,15,15,Cloudy,,Normal,No,Day
4/25/2004 0:00,Sunday,Yes,12,8,15,15,Cloudy,,Normal,No,Night
4/26/2004 0:00,Monday,No,13,8,15,19,Rainy,,Normal,No,Day
4/26/2004 0:00,Monday,No,13,8,15,16,Rainy,,Normal,No,Night
4/27/2004 0:00,Tuesday,No,11,7,15,14,Sunny,,Normal,No,Day
4/27/2004 0:00,Tuesday,No,11,7,15,11,Sunny,,Normal,No,Night
4/28/2004 0:00,Wednesday,No,10,7,15,15,Cloudy,,Normal,No,Day
4/28/2004 0:00,Wednesday,No,11,7,15,19,Cloudy,,Normal,No,Night
4/29/2004 0:00,Thursday,No,9,6,15,18,Sunny,,Normal,No,Day
4/29/2004 0:00,Thursday,No,10,6,15,16,Sunny,,Normal,No,Night
4/30/2004 0:00,Friday,No,11,7,15,12,Cloudy,,Normal,No,Day
4/30/2004 0:00,Friday,No,11,7,15,19,Cloudy,,Normal,No,Night
5/1/2004 0:00,Saturday,Yes,15,15,15,16,Sunny,DengueAlert,Strike,Yes,Day
5/1/2004 0:00,Saturday,Yes,15,15,15,20,Sunny,DengueAlert,Strike,Yes,Night
5/2/2004 0:00,Sunday,Yes,15,12,15,20,Cloudy,DengueAlert,Normal,Yes,Day
5/2/2004 0:00,Sunday,Yes,15,12,15,18,Cloudy,DengueAlert,Normal,Yes,Night
5/3/2004 0:00,Monday,No,13,9,15,16,Rainy,,Normal,No,Day
5/3/2004 0:00,Monday,No,14,9,15,18,Rainy,,Normal,No,Night
5/4/2004 0:00,Tuesday,No,10,6,15,20,Sunny,,Normal,No,Day
5/4/2004 0:00,Tuesday,No,10,6,15,17,Sunny,,Normal,No,Night
5/5/2004 0:00,Wednesday,Yes,14,9,15,16,Rainy,,Normal,No,Day
5/5/2004 0:00,Wednesday,Yes,14,9,15,19,Rainy,,Normal,No,Night
5/6/2004 0:00,Thursday,No,15,15,15,20,Rainy,DengueAlert,Normal,Yes,Day
5/6/2004 0:00,Thursday,No,15,15,15,18,Rainy,DengueAlert,Normal,Yes,Night
5/7/2004 0:00,Friday,No,15,11,15,18,Rainy,,Normal,No,Day
5/7/2004 0:00,Friday,No,15,11,15,19,Rainy,,Normal,No,Night
5/8/2004 0:00,Saturday,Yes,11,7,15,16,Cloudy,,Normal,No,Day
5/8/2004 0:00,Saturday,Yes,11,7,15,18,Cloudy,,Normal,No,Night
5/9/2004 0:00,Sunday,Yes,15,15,15,11,Sunny,DengueAlert,Normal,Yes,Day
5/9/2004 0:00,Sunday,Yes,15,15,15,12,Sunny,DengueAlert,Normal,Yes,Night
5/10/2004 0:00,Monday,No,15,13,15,19,Rainy,,Normal,No,Day
5/10/2004 0:00,Monday,No,15,13,15,13,Rainy,,Normal,No,Night
5/11/2004 0:00,Tuesday,No,11,7,15,16,Rainy,,Normal,No,Day
5/11/2004 0:00,Tuesday,No,12,7,15,11,Rainy,,Normal,No,Night
5/12/2004 0:00,Wednesday,No,13,8,15,19,Cloudy,,Normal,No,Day
5/12/2004 0:00,Wednesday,No,13,8,15,15,Cloudy,,Normal,No,Night
5/13/2004 0:00,Thursday,No,15,15,15,20,Cloudy,DengueAlert,Normal,Yes,Day
5/13/2004 0:00,Thursday,No,15,15,15,17,Cloudy,DengueAlert,Normal,Yes,Night
5/14/2004 0:00,Friday,No,15,14,15,11,Cloudy,,Normal,No,Day
5/14/2004 0:00,Friday,No,15,14,15,13,Cloudy,,Normal,No,Night
5/15/2004 0:00,Saturday,Yes,15,15,15,15,Cloudy,Vesak,Normal,Yes,Day
5/15/2004 0:00,Saturday,Yes,15,15,15,19,Cloudy,Vesak,Normal,Yes,Night
5/16/2004 0:00,Sunday,Yes,15,12,15,14,Rainy,,Normal,No,Day
5/16/2004 0:00,Sunday,Yes,15,12,15,19,Rainy,,Normal,No,Night
5/17/2004 0:00,Monday,No,15,13,15,18,Rainy,,Normal,No,Day
5/17/2004 0:00,Monday,No,15,13,15,17,Rainy,,Normal,No,Night
5/18/2004 0:00,Tuesday,No,15,15,15,20,Rainy,DengueAlert,Normal,Yes,Day
5/18/2004 0:00,Tuesday,No,15,15,15,20,Rainy,DengueAlert,Normal,Yes,Night
5/19/2004 0:00,Wednesday,No,15,11,15,19,Cloudy,,Normal,No,Day
5/19/2004 0:00,Wednesday,No,15,11,15,14,Cloudy,,Normal,No,Night
5/20/2004 0:00,Thursday,No,15,15,15,20,Cloudy,DengueAlert,Normal,Yes,Day
5/20/2004 0:00,Thursday,No,15,15,15,16,Cloudy,DengueAlert,Normal,Yes,Night
5/21/2004 0:00,Friday,No,15,15,15,17,Rainy,DengueAlert,Normal,Yes,Day
5/21/2004 0:00,Friday,No,15,15,15,16,Rainy,DengueAlert,Normal,Yes,Night
5/22/2004 0:00,Saturday,Yes,15,10,15,18,Rainy,,Normal,No,Day
5/22/2004 0:00,Saturday,Yes,15,10,15,17,Rainy,,Normal,No,Night
5/23/2004 0:00,Sunday,Yes,15,13,15,19,Rainy,,Normal,No,Day
5/23/2004 0:00,Sunday,Yes,15,13,15,11,Rainy,,Normal,No,Night
5/24/2004 0:00,Monday,No,15,15,15,12,Rainy,DengueAlert,Normal,Yes,Day
5/24/2004 0:00,Monday,No,15,15,15,19,Rainy,DengueAlert,Normal,Yes,Night
5/25/2004 0:00,Tuesday,No,14,9,15,18,Rainy,,Normal,No,Day
5/25/2004 0:00,Tuesday,No,14,9,15,15,Rainy,,Normal,No,Night
5/26/2004 0:00,Wednesday,No,15,10,15,15,Rainy,,Normal,No,Day
5/26/2004 0:00,Wednesday,No,15,10,15,19,Rainy,,Normal,No,Night
5/27/2004 0:00,Thursday,No,15,10,15,13,Rainy,,Normal,No,Day
5/27/2004 0:00,Thursday,No,15,10,15,10,Rainy,,Normal,No,Night
5/28/2004 0:00,Friday,No,15,15,15,15,Sunny,DengueAlert,Delayed,Yes,Day
5/28/2004 0:00,Friday,No,15,15,15,16,Sunny,DengueAlert,Delayed,Yes,Night
5/29/2004 0:00,Saturday,Yes,15,11,15,16,Rainy,,Normal,No,Day
5/29/2004 0:00,Saturday,Yes,15,11,15,17,Rainy,,Normal,No,Night
5/30/2004 0:00,Sunday,Yes,15,15,15,20,Rainy,DengueAlert,Normal,Yes,Day
5/30/2004 0:00,Sunday,Yes,15,15,15,16,Rainy,DengueAlert,Normal,Yes,Night
5/31/2004 0:00,Monday,No,15,13,15,20,Rainy,,Normal,No,Day
5/31/2004 0:00,Monday,No,15,13,15,20,Rainy,,Normal,No,Night
6/1/2004 0:00,Tuesday,No,15,15,15,16,Rainy,DengueAlert,Normal,Yes,Day
6/1/2004 0:00,Tuesday,No,15,15,15,12,Rainy,DengueAlert,Normal,Yes,Night
6/2/2004 0:00,Wednesday,No,15,11,15,15,Rainy,,Normal,No,Day
6/2/2004 0:00,Wednesday,No,15,11,15,18,Rainy,,Normal,No,Night
6/3/2004 0:00,Thursday,Yes,15,15,15,14,Rainy,DengueAlert,Normal,Yes,Day
6/3/2004 0:00,Thursday,Yes,15,15,15,20,Rainy,DengueAlert,Normal,Yes,Night
6/4/2004 0:00,Friday,No,15,11,15,16,Sunny,,Normal,No,Day
6/4/2004 0:00,Friday,No,15,11,15,18,Sunny,,Normal,No,Night
6/5/2004 0:00,Saturday,Yes,13,9,15,17,Cloudy,,Normal,No,Day
6/5/2004 0:00,Saturday,Yes,14,9,15,13,Cloudy,,Normal,No,Night
6/6/2004 0:00,Sunday,Yes,15,10,15,10,Cloudy,,Normal,No,Day
6/6/2004 0:00,Sunday,Yes,15,10,15,13,Cloudy,,Normal,No,Night
6/7/2004 0:00,Monday,No,15,13,15,18,Rainy,,Normal,No,Day
6/7/2004 0:00,Monday,No,15,13,15,18,Rainy,,Normal,No,Night
6/8/2004 0:00,Tuesday,No,15,11,15,11,Rainy,,Normal,No,Day
6/8/2004 0:00,Tuesday,No,15,11,15,17,Rainy,,Normal,No,Night
6/9/2004 0:00,Wednesday,No,15,14,15,18,Rainy,DengueAlert,Delayed,Yes,Day
6/9/2004 0:00,Wednesday,No,15,14,15,17,Rainy,DengueAlert,Delayed,Yes,Night
6/10/2004 0:00,Thursday,No,15,13,15,19,Cloudy,DengueAlert,Delayed,Yes,Day
6/10/2004 0:00,Thursday,No,15,13,15,19,Cloudy,DengueAlert,Delayed,Yes,Night
6/11/2004 0:00,Friday,No,15,15,15,20,Sunny,DengueAlert,Normal,Yes,Day
6/11/2004 0:00,Friday,No,15,15,15,17,Sunny,DengueAlert,Normal,Yes,Night
6/12/2004 0:00,Saturday,Yes,14,9,15,11,Rainy,,Delayed,No,Day
6/12/2004 0:00,Saturday,Yes,15,9,15,11,Rainy,,Delayed,No,Night
6/13/2004 0:00,Sunday,Yes,14,9,15,20,Sunny,,Delayed,No,Day
6/13/2004 0:00,Sunday,Yes,15,9,15,17,Sunny,,Delayed,No,Night
6/14/2004 0:00,Monday,No,15,15,15,16,Rainy,DengueAlert,Normal,Yes,Day
6/14/2004 0:00,Monday,No,15,15,15,16,Rainy,DengueAlert,Normal,Yes,Night
6/15/2004 0:00,Tuesday,No,15,15,15,17,Cloudy,DengueAlert,Normal,Yes,Day
6/15/2004 0:00,Tuesday,No,15,15,15,20,Cloudy,DengueAlert,Normal,Yes,Night
6/16/2004 0:00,Wednesday,No,12,8,15,18,Rainy,,Normal,No,Day
6/16/2004 0:00,Wednesday,No,12,8,15,15,Rainy,,Normal,No,Night
6/17/2004 0:00,Thursday,No,15,10,15,20,Rainy,,Normal,No,Day
6/17/2004 0:00,Thursday,No,15,10,15,16,Rainy,,Normal,No,Night
6/18/2004 0:00,Friday,No,15,13,15,19,Rainy,,Normal,No,Day
6/18/2004 0:00,Friday,No,15,13,15,11,Rainy,,Normal,No,Night
6/19/2004 0:00,Saturday,Yes,15,10,15,14,Sunny,,Normal,No,Day
6/19/2004 0:00,Saturday,Yes,15,10,15,19,Sunny,,Normal,No,Night
6/20/2004 0:00,Sunday,Yes,15,10,15,16,Rainy,,Normal,No,Day
6/20/2004 0:00,Sunday,Yes,15,10,15,17,Rainy,,Normal,No,Night
6/21/2004 0:00,Monday,No,15,15,15,17,Cloudy,DengueAlert,Normal,Yes,Day
6/21/2004 0:00,Monday,No,15,15,15,15,Cloudy,DengueAlert,Normal,Yes,Night
6/22/2004 0:00,Tuesday,No,15,11,15,15,Cloudy,,Normal,No,Day
6/22/2004 0:00,Tuesday,No,15,11,15,19,Cloudy,,Normal,No,Night
6/23/2004 0:00,Wednesday,No,15,15,15,15,Rainy,DengueAlert,Normal,Yes,Day
6/23/2004 0:00,Wednesday,No,15,15,15,18,Rainy,DengueAlert,Normal,Yes,Night
6/24/2004 0:00,Thursday,No,15,15,15,18,Rainy,DengueAlert,Normal,Yes,Day
6/24/2004 0:00,Thursday,No,15,15,15,12,Rainy,DengueAlert,Normal,Yes,Night
6/25/2004 0:00,Friday,No,15,11,15,17,Rainy,,Normal,No,Day
6/25/2004 0:00,Friday,No,15,11,15,15,Rainy,,Normal,No,Night
6/26/2004 0:00,Saturday,Yes,15,10,15,15,Rainy,,Normal,No,Day
6/26/2004 0:00,Saturday,Yes,15,10,15,14,Rainy,,Normal,No,Night
6/27/2004 0:00,Sunday,Yes,15,10,15,16,Rainy,,Normal,No,Day
6/27/2004 0:00,Sunday,Yes,15,10,15,19,Rainy,,Normal,No,Night
6/28/2004 0:00,Monday,No,15,15,15,16,Rainy,DengueAlert,Normal,Yes,Day
6/28/2004 0:00,Monday,No,15,15,15,14,Rainy,DengueAlert,Normal,Yes,Night
6/29/2004 0:00,Tuesday,No,15,10,15,16,Rainy,,Normal,No,Day
6/29/2004 0:00,Tuesday,No,15,10,15,17,Rainy,,Normal,No,Night
6/30/2004 0:00,Wednesday,No,15,12,15,18,Rainy,DengueAlert,Normal,Yes,Day
6/30/2004 0:00,Wednesday,No,15,12,15,15,Rainy,DengueAlert,Normal,Yes,Night
7/1/2004 0:00,Thursday,No,15,12,15,12,Rainy,,Normal,No,Day
7/1/2004 0:00,Thursday,No,15,12,15,18,Rainy,,Normal,No,Night
7/2/2004 0:00,Friday,Yes,15,15,15,17,Cloudy,DengueAlert,Normal,Yes,Day
7/2/2004 0:00,Friday,Yes,15,15,15,16,Cloudy,DengueAlert,Normal,Yes,Night
7/3/2004 0:00,Saturday,Yes,15,15,15,19,Rainy,DengueAlert,Normal,Yes,Day
7/3/2004 0:00,Saturday,Yes,15,15,15,16,Rainy,DengueAlert,Normal,Yes,Night
7/4/2004 0:00,Sunday,Yes,15,11,15,19,Rainy,,Delayed,No,Day
7/4/2004 0:00,Sunday,Yes,15,11,15,11,Rainy,,Delayed,No,Night
7/5/2004 0:00,Monday,No,15,15,15,18,Rainy,DengueAlert,Normal,Yes,Day
7/5/2004 0:00,Monday,No,15,15,15,18,Rainy,DengueAlert,Normal,Yes,Night
7/6/2004 0:00,Tuesday,No,14,9,15,14,Cloudy,,Normal,No,Day
7/6/2004 0:00,Tuesday,No,14,9,15,20,Cloudy,,Normal,No,Night
7/7/2004 0:00,Wednesday,No,13,8,15,14,Cloudy,,Delayed,No,Day
7/7/2004 0:00,Wednesday,No,13,8,15,18,Cloudy,,Delayed,No,Night
7/8/2004 0:00,Thursday,No,15,14,15,16,Sunny,DengueAlert,Normal,Yes,Day
7/8/2004 0:00,Thursday,No,15,14,15,19,Sunny,DengueAlert,Normal,Yes,Night
7/9/2004 0:00,Friday,No,15,13,15,20,Rainy,,Normal,No,Day
7/9/2004 0:00,Friday,No,15,13,15,12,Rainy,,Normal,No,Night
7/10/2004 0:00,Saturday,Yes,15,15,15,15,Rainy,DengueAlert,Normal,Yes,Day
7/10/2004 0:00,Saturday,Yes,15,15,15,16,Rainy,DengueAlert,Normal,Yes,Night
7/11/2004 0:00,Sunday,Yes,15,10,15,20,Sunny,,Normal,No,Day
7/11/2004 0:00,Sunday,Yes,15,10,15,17,Sunny,,Normal,No,Night
7/12/2004 0:00,Monday,No,15,10,15,18,Cloudy,,Normal,No,Day
7/12/2004 0:00,Monday,No,15,10,15,20,Cloudy,,Normal,No,Night
7/13/2004 0:00,Tuesday,No,15,15,15,20,Rainy,DengueAlert,Normal,Yes,Day
